MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
2275,Six-String Samurai,1998,PG-13,18 Sep 1998,91 min,"Action, Adventure, Comedy",Lance Mungia,"Jeffrey Falcon, Lance Mungia","Jeffrey Falcon, Justin McGuire, Kim De Angelo","A mysterious and powerful hero of the classic kind, Buddy is as skilled with his guitar as he is with his samurai sword. Thrown together with a kid whom he saves in a spectacular battle, the two of them must now escape their enemies and reach ""Lost Vegas,"" the rock 'n' roll capital of this future world.",English,United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZWM4Mjc2YzUtM2IyMC00MWE4LWJiNDEtNjVmYjRhZjU1YTdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.4,"8,091",tt0118736,movie,N/A,"$146,125",N/A,N/A
2278,Ronin,1998,R,25 Sep 1998,122 min,"Action, Crime, Thriller",John Frankenheimer,"J.D. Zeik, David Mamet","Robert De Niro, Jean Reno, Natascha McElhone","Ronin is the Japanese word used for Samurai without a master. In this case, the Ronin are outcast specialists of every kind, whose services are available to everyone - for money. Dierdre (undoubtedly from Ireland) hires several Ronin to form a team in order to retrieve an important suitcase from a man who is about to sell it to the Russians. After the mission has been completed successfully, the suitcase immediately gets switched by a member of the team who seems to work into his own pocket. The complex net of everyone tricking everyone begins to surface slowly, and deadly...","English, French, Russian","United Kingdom, United States",1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BYzU0MDEwOGMtZWFlMy00ZjllLWFmMWQtYWIxN2M1YmU5ZWQwXkEyXkFqcGc@._V1_SX300.jpg,67,7.2,"198,040",tt0122690,movie,N/A,"$41,616,262",N/A,N/A
2279,Urban Legend,1998,R,25 Sep 1998,99 min,"Horror, Mystery, Thriller",Jamie Blanks,Silvio Horta,"Jared Leto, Alicia Witt, Rebecca Gayheart","Urban Legend tells the story of a group of pretty college students at a remote New England university. The focus of the story is Natalie, a beautiful, academically-gifted student at the fictional Pendleton University. Natalie and her friends are all involved in the Folklore class being taught by Professor Wexler. Wexler regales his class with urban legends, which include Pendleton's own urban legend about a Psych professor who murdered six students at Stanley Hall 25 years ago. Natalie is the first one to suspect there's a killer on campus, especially after she has ties to all of the victims. No one, including her friends, Wexler, Dean Adams and security guard, of course, believes her until it's too late. Now she finds that she and her friends are part of the killer's ultimate urban legend.",English,"Canada, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZWNkZjQ1NzktNTlkZC00MDRiLWIzNjEtMmQwNDg5NzdjYTI5XkEyXkFqcGc@._V1_SX300.jpg,35,5.6,"72,903",tt0146336,movie,N/A,"$38,072,438",N/A,N/A
2280,Clay Pigeons,1998,R,25 Sep 1998,104 min,"Comedy, Crime",David Dobkin,Matthew L. Healy,"Joaquin Phoenix, Vince Vaughn, Janeane Garofalo","Clay is a young man in a small town who witnesses his friend kill himself because of the on-going affair that Clay was having with the man's wife. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay befriends a troubling serial killer.",English,"Germany, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BMzgyNmZlYmYtYWE5YS00ZGU5LTg2MmQtNjA5YzMyMjRiNjVmXkEyXkFqcGc@._V1_SX300.jpg,46,6.6,"12,238",tt0118863,movie,N/A,"$1,794,086",N/A,N/A
2281,Monument Ave.,1998,R,25 Sep 1998,93 min,"Crime, Drama, Thriller",Ted Demme,"Mike Armstrong, Denis Leary","Denis Leary, Ian Hart, Jason Barry","Bobby O'Grady is a low-range member of Boston Irish gang run by Jackie O'Hara. Jackie demands absolute, total loyalty from him. When Jackie kills one of Bobby's buddies, Teddy, Bobby and others have to keep it an absolute secret, even from their and Teddy's relatives.",English,"Canada, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BYzA1YjIxZDktZjRjZS00NjViLTlmNmMtMDhhOGQ5NTkwNDM1XkEyXkFqcGc@._V1_SX300.jpg,71,6.6,"1,923",tt0119802,movie,N/A,"$333,760",N/A,N/A
2282,Pecker,1998,R,09 Oct 1998,87 min,"Comedy, Drama",John Waters,John Waters,"Edward Furlong, Christina Ricci, Bess Armstrong",A Baltimore sandwich shop employee becomes an overnight sensation when a photographer's photos he's taken of his weird family become the latest rage in the art world.,English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMzVlNDNkNDktYzY4My00ZTY5LWJlZjYtZjBkMGI4NjQ3MzczXkEyXkFqcGc@._V1_SX300.jpg,66,6.3,"15,049",tt0126604,movie,N/A,"$2,281,761",N/A,N/A
2283,The Sheltering Sky,1990,R,12 Dec 1990,138 min,"Adventure, Drama",Bernardo Bertolucci,"Paul Bowles, Mark Peploe, Bernardo Bertolucci","Debra Winger, John Malkovich, Campbell Scott","The American artist couple Port and Kit Moresby travels aimless through Africa, searching for new experiences that could give new sense to their relationship. But the flight to distant regions leads both only deeper into despair.","English, French, Arabic","United Kingdom, Italy",Won 1 BAFTA Award9 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZWM4MzU0MGEtOWI3Yi00NTY3LTkyZjktMzBjNzc1NDE1OTA1XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.7,"13,927",tt0100594,movie,N/A,"$2,075,084",N/A,N/A
2284,Bandit Queen,1994,Not Rated,30 Jun 1995,119 min,"Action, Biography, Crime",Shekhar Kapur,"Ranjit Kapoor, Mala Sen","Seema Biswas, Nirmal Pandey, Rajesh Vivek","The movie tells the story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994. For five years she was prosecuted by the Indian police and turned into a legend (like a modern Robin Hood) by the Indian press. Although the press tended to make her the optimal hero with blue eyes, dark hair, being tall and beautiful she was in reality an average Indian which makes it hard for the movie to fulfill the expectations of the audience and tell the truth at the same time. Later in her life, she entered into politics and was assassinated in 2001.",Hindi,India,4 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNzEyMGI3YzItYWM1Ni00ODg1LTk0MmQtYmUxMmQ3YzkyYTI2XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.5,"5,406",tt0109206,movie,N/A,"$399,748",N/A,N/A
2285,If....,1968,R,21 May 1969,111 min,"Crime, Drama",Lindsay Anderson,"David Sherwin, John Howlett","Malcolm McDowell, David Wood, Richard Warwick","In an indictment of the British public school system, we follow Mick and his mostly younger friends through a series of indignities and occasionally abuse as any fond feelings toward these schools are destroyed. When Mick and his friends rebel, violently, the catch phrase, ""which side would you be on"" becomes quite stark.","English, Latin",United Kingdom,Nominated for 2 BAFTA 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNDUxZDMwMzYtYWEyNC00YTBhLWFmY2MtMWJmMGIwMzAxZmMzXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.4,"25,512",tt0063850,movie,N/A,N/A,N/A,N/A
2286,The Fiendish Plot of Dr. Fu Manchu,1980,PG,08 Aug 1980,100 min,"Comedy, Crime, Fantasy","Piers Haggard, Peter Sellers","Rudy Dochtermann, Jim Moloney, Sax Rohmer","Peter Sellers, Helen Mirren, David Tomlinson","Fu Manchu's (Peter Sellers') 168th birthday celebration is dampened when a hapless flunky spills Fu's age-regressing elixir vitae. Fu sends his lackeys to round up ingredients for a new batch of elixir, starting with the Star of Leningrad diamond, nabbed from a Soviet exhibition in Washington, D.C. The F.B.I. sends Agents Joe Capone (Sid Caesar) and Pete Williams (Steve Franken) to England to confer with Sir Dennis Nayland Smith (Peter Sellers), an expert on Fu. Nayland suspects Fu will kidnap King George V (Rene Aranda) and Queen Mary (Grace Coyle) and demand the George V diamond as ransom. Scotland Yard recruits Alice Rage (Dame Helen Mirren) to stand-in for the Queen. Fu nabs the ""fake"" Queen; Rage becomes enamored of Fu and aids him in his quest for the George V diamond.",English,United States,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BZmNmOTFiODQtYjRkYS00ZTAyLWE2MjYtN2E4NmRhNzJmMThhXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.9,"2,426",tt0080731,movie,N/A,"$10,697,276",N/A,N/A
2287,Them!,1954,Approved,19 Jun 1954,94 min,"Horror, Sci-Fi",Gordon Douglas,"Ted Sherdeman, Russell S. Hughes, George Worthing Yates","James Whitmore, Edmund Gwenn, Joan Weldon","In the New Mexico desert, Police Sgt. Ben Peterson and his partner find a child wandering in the desert and soon they discover that giant ants are attacking the locals. FBI agent Robert Graham teams up with Ben and with the support of Dr. Harold Medford and his daughter Dr. Patricia 'Pat' Medford, they destroy the colony of ants in the middle of the desert. Dr. Harold Medford explains that the atomic testing in 1945 developed the dangerous mutant ants. But they also discover that two queen ants have flown away to Los Angeles and they are starting a huge colony in the underground flood control tunnels of that city. When a mother reports that her two children are missing, the team begin searching for them. Will they arrive in time to save the children and destroy the colony?",English,United States,Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOTk3MjlhNDAtMmFkMC00MGJjLWI3OWUtNGQ3NTYwMmM3ZGQ1XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,74,7.2,"24,653",tt0047573,movie,N/A,N/A,N/A,N/A
2288,The Thing,1982,R,25 Jun 1982,109 min,"Horror, Mystery, Sci-Fi",John Carpenter,"Bill Lancaster, John W. Campbell Jr.","Kurt Russell, Wilford Brimley, Keith David","A US research station, Antarctica, early-winter 1982. The base is suddenly buzzed by a helicopter from the nearby Norwegian research station. They are trying to kill a dog that has escaped from their base. After the destruction of the Norwegian chopper the members of the US team fly to the Norwegian base, only to discover them all dead or missing. They do find the remains of a strange creature the Norwegians burned. The Americans take it to their base and deduce that it is an alien life form. After a while it is apparent that the alien can take over and assimilate into other life forms, including humans, and can spread like a virus. This means that anyone at the base could be inhabited by The Thing, and tensions escalate.","English, Norwegian","United States, Canada",5 nominations,https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_SX300.jpg,57,8.2,"478,095",tt0084787,movie,N/A,"$19,857,465",N/A,N/A
2289,The Player,1992,R,08 May 1992,124 min,"Comedy, Crime, Drama",Robert Altman,Michael Tolkin,"Tim Robbins, Greta Scacchi, Fred Ward","Events in the life of a Hollywood studio executive, unfold with the same unrealistic positive coincidences, ultimately culminating to a ""happy ending"", much like the movie scripts, with which he works day in and out, after he accidentally murders someone.",English,United States,Nominated for 3 Oscars. 24 wins & 33 nominations total,https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_SX300.jpg,86,7.5,"66,904",tt0105151,movie,N/A,"$21,706,101",N/A,N/A
2290,Stardust Memories,1980,PG,26 Sep 1980,89 min,"Comedy, Drama",Woody Allen,Woody Allen,"Woody Allen, Charlotte Rampling, Jessica Harper","Renowned filmmaker Sandy Bates is in a professional transition, directing largely comedies early in his career now wanting to direct more serious movies so that he can explore the meaning of life, most specifically his own. Most are fighting him all along the way, including the movie going public, who continually tell him that they love his movies especially the earlier funny ones, to studio executives who are trying to insert comic elements wherever possible into his current movie in production. He reluctantly agrees to attend a weekend long film festival of his movies. Despite the throng of requests for his time, he is further able to reflect on his life as he addresses the questions at the post screening Q&amp;A sessions. He also reflects specifically on his love life as his current girlfriend, married Isobel, shows up unexpectedly, and as he starts to fall for festival attendee Daisy - at the festival with her Columbia professor boyfriend, Jack Abel - who reminds him of Dorrie, a neurotic former girlfriend who he probably considers the one that unfortunately got away.","English, French, Persian",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMmUzODJhMjctOGE1Ni00ZTNlLWE1YmItNzkxNmNiOTkzYjJkXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.2,"24,220",tt0081554,movie,N/A,"$10,389,003",N/A,N/A
2291,Edward Scissorhands,1990,PG-13,14 Dec 1990,105 min,"Drama, Fantasy, Romance",Tim Burton,"Tim Burton, Caroline Thompson","Johnny Depp, Winona Ryder, Dianne Wiest","In a castle high on top of a hill lives an inventor's greatest creation - Edward, a near-complete person. The creator died before he could finish Edward's hands; instead, he is left with metal scissors for hands. Since then, he has lived alone, until a kind lady called Peg discovers him and welcomes him into her home. At first, everyone welcomes him into the community, but soon things begin to take a change for the worse.",English,United States,Nominated for 1 Oscar. 10 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BODJhODczYjUtYzdkMy00Yjc4LTllNWMtZTQ3MDZlYWZjYWEzXkEyXkFqcGc@._V1_SX300.jpg,74,7.9,"533,569",tt0099487,movie,N/A,"$56,362,352",N/A,N/A
2293,Shadrach,1998,PG-13,23 Sep 1998,88 min,Drama,Susanna Styron,"William Styron, Susanna Styron, Bridget Terry","Martin Sheen, John Franklin Sawyer, Scott Terra","In 1935, ninety-nine-year-old former slave Shadrach asks to be buried on the soil where he was born to slavery, and that land is owned by the large Dabney family, consisting of Vernon, Trixie, and their seven children, and to bury a black man on that land is a violation of strict Virginia law.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTA4NWMyNWEtNzEzYS00NDAyLWI0NzQtMzdmYzhkZDQwODM0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.4,"1,310",tt0144604,movie,N/A,"$20,167",N/A,N/A
2294,Antz,1998,PG,02 Oct 1998,83 min,"Animation, Adventure, Comedy","Eric Darnell, Tim Johnson, Lawrence Guterman","Todd Alcott, Chris Weitz, Paul Weitz","Woody Allen, Sharon Stone, Gene Hackman","In an anthill with millions of inhabitants, Z 4195 is a worker ant. Feeling insignificant in a conformity system, he accidentally meets beautiful Princess Bala, who has a similar problem on the other end of the social scale. In order to meet her again, Z switches sides with his soldier friend Weaver - only to become a hero in the course of events. By this he unwillingly crosses the sinister plans of ambitious General Mandible (Bala's fiancé, by the way), who wants to divide the ant society into a superior, strong race (soldiers) and an inferior, to-be-eliminated race (the workers). But Z and Bala, both unaware of the dangerous situation, try to leave the oppressive system by heading for Insectopia, a place where food paves the streets.",English,"United States, United Kingdom",Nominated for 1 BAFTA Award6 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BYzdlMzZhZjctY2JjYy00OGRiLThjMTEtODRmZTg2ZjI5MjEzXkEyXkFqcGc@._V1_SX300.jpg,72,6.5,"165,425",tt0120587,movie,N/A,"$90,757,863",N/A,N/A
2295,The Impostors,1998,R,02 Oct 1998,101 min,Comedy,Stanley Tucci,Stanley Tucci,"Oliver Platt, Stanley Tucci, Walker Jones","In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Arthur (Stanley Tucci) and Maurice (Oliver Platt) team-up as two out-of-work actors who accidentally stowaway on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents. Of course, the lead actor end up on the ship as well. Also, madman Voltri, First Mate (Tony Shalhoub) plots the destruction of the ship, and Happy Franks (Steve Buscemi) is a depressed, suicidal lounge singer.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BOTkxY2ZlZDQtMzczMy00MWU2LWE0OWItMTQzNTg2MDY2NjE2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.5,"5,404",tt0120823,movie,N/A,"$2,198,044",N/A,N/A
2297,What Dreams May Come,1998,PG-13,02 Oct 1998,113 min,"Drama, Fantasy, Romance",Vincent Ward,"Richard Matheson, Ron Bass","Robin Williams, Cuba Gooding Jr., Annabella Sciorra","During a holiday in Switzerland, a young Chris Nielsen meets Annie Collins in a lake when their boats collide. Sharing a snack a few hours later, Chris and Annie fall in love. Marrying quickly, Chris works as pediatrician and Annie as artist painter and art dealer, and have two children, Ian and Marie. But their happy family life torn apart when Ian and Marie are in a car accident that kills them both and the nanny who was driving. Four years later, Chris and Annie try to restore their life despite the tragedy and celebrate their anniversary. When returning that night, Chris witnesses a car accident, after exiting the car in an attempt to help people, another car crashes into him, fatally hurting him. As he is dying in the hospital, Chris turns into a ghost in an attempt to tell Annie that he still exists and loves her, but his efforts cause more pain, and he decides to leave. Traveling Afterlife, Chris wakes up in Heaven, where he meets Albert Lewis, his former mentor. While Albert helps Chris to adapt to his new existence in Heaven. Annie falls into a deeper depression, tormented by the reminder of her husband and children. Unable to resist the suffering, Annie commits suicide, and Albert returns to Chris to explain him Annie's death. Determined to save Annie, Chris decides to travel to Hell to find her. As the travel advances, Chris' memories of his life with Ian and Annie put the mission in danger, making it harder to connect with Annie. Making a discovery about Albert's true identity, The Tracker splits them. But when they find her, Chris' memories of his life with Annie will make Chris question the success of the travel, having to make a decision that can change everything forever.",English,"New Zealand, United States",Won 1 Oscar. 7 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BOWVmNzA5NDQtYTNiYy00YjI0LWJjMWItZjEyNmI5YjRlZTI5XkEyXkFqcGc@._V1_SX300.jpg,44,7.0,"115,637",tt0120889,movie,N/A,"$55,382,927",N/A,N/A
